image,mask,type,dataset
WildDash2/images/bj0001_100000.jpg,WildDash2/labels/bj0001_100000.png,train,wilddash
WildDash2/images/bj0002_100000.jpg,WildDash2/labels/bj0002_100000.png,train,wilddash
WildDash2/images/bj0003_100000.jpg,WildDash2/labels/bj0003_100000.png,train,wilddash
WildDash2/images/bj0004_100000.jpg,WildDash2/labels/bj0004_100000.png,train,wilddash
WildDash2/images/bj0005_100000.jpg,WildDash2/labels/bj0005_100000.png,train,wilddash
WildDash2/images/bn0000_100000.jpg,WildDash2/labels/bn0000_100000.png,train,wilddash
WildDash2/images/bn0001_100000.jpg,WildDash2/labels/bn0001_100000.png,train,wilddash
WildDash2/images/bn0002_100000.jpg,WildDash2/labels/bn0002_100000.png,train,wilddash
WildDash2/images/bn0003_100000.jpg,WildDash2/labels/bn0003_100000.png,train,wilddash
WildDash2/images/bn0004_100000.jpg,WildDash2/labels/bn0004_100000.png,train,wilddash
WildDash2/images/bn0005_100000.jpg,WildDash2/labels/bn0005_100000.png,train,wilddash
WildDash2/images/bn0006_100000.jpg,WildDash2/labels/bn0006_100000.png,train,wilddash
WildDash2/images/bn0007_100000.jpg,WildDash2/labels/bn0007_100000.png,train,wilddash
WildDash2/images/bn0008_100000.jpg,WildDash2/labels/bn0008_100000.png,train,wilddash
WildDash2/images/bn0009_100000.jpg,WildDash2/labels/bn0009_100000.png,train,wilddash
WildDash2/images/bn0011_100000.jpg,WildDash2/labels/bn0011_100000.png,train,wilddash
WildDash2/images/bn0012_100000.jpg,WildDash2/labels/bn0012_100000.png,train,wilddash
WildDash2/images/bn0013_100000.jpg,WildDash2/labels/bn0013_100000.png,train,wilddash
WildDash2/images/bo0000_100000.jpg,WildDash2/labels/bo0000_100000.png,train,wilddash
WildDash2/images/bo0001_100000.jpg,WildDash2/labels/bo0001_100000.png,train,wilddash
WildDash2/images/bo0002_100000.jpg,WildDash2/labels/bo0002_100000.png,train,wilddash
WildDash2/images/bo0003_100000.jpg,WildDash2/labels/bo0003_100000.png,train,wilddash
WildDash2/images/bo0004_100000.jpg,WildDash2/labels/bo0004_100000.png,train,wilddash
WildDash2/images/bo0005_100000.jpg,WildDash2/labels/bo0005_100000.png,train,wilddash
WildDash2/images/br0000_100000.jpg,WildDash2/labels/br0000_100000.png,train,wilddash
WildDash2/images/br0001_100000.jpg,WildDash2/labels/br0001_100000.png,train,wilddash
WildDash2/images/br0002_100000.jpg,WildDash2/labels/br0002_100000.png,train,wilddash
WildDash2/images/br0003_100000.jpg,WildDash2/labels/br0003_100000.png,train,wilddash
WildDash2/images/br0004_100000.jpg,WildDash2/labels/br0004_100000.png,train,wilddash
WildDash2/images/br0005_100000.jpg,WildDash2/labels/br0005_100000.png,train,wilddash
WildDash2/images/br0006_100000.jpg,WildDash2/labels/br0006_100000.png,train,wilddash
WildDash2/images/br0007_100000.jpg,WildDash2/labels/br0007_100000.png,train,wilddash
WildDash2/images/br0008_100000.jpg,WildDash2/labels/br0008_100000.png,train,wilddash
WildDash2/images/br0009_100000.jpg,WildDash2/labels/br0009_100000.png,train,wilddash
WildDash2/images/br0010_100000.jpg,WildDash2/labels/br0010_100000.png,train,wilddash
WildDash2/images/br0011_100000.jpg,WildDash2/labels/br0011_100000.png,train,wilddash
WildDash2/images/br0012_100000.jpg,WildDash2/labels/br0012_100000.png,train,wilddash
WildDash2/images/br0013_100000.jpg,WildDash2/labels/br0013_100000.png,train,wilddash
WildDash2/images/br0014_100000.jpg,WildDash2/labels/br0014_100000.png,train,wilddash
WildDash2/images/br0015_100000.jpg,WildDash2/labels/br0015_100000.png,train,wilddash
WildDash2/images/br0016_100000.jpg,WildDash2/labels/br0016_100000.png,train,wilddash
WildDash2/images/br0017_100000.jpg,WildDash2/labels/br0017_100000.png,train,wilddash
WildDash2/images/br0018_100000.jpg,WildDash2/labels/br0018_100000.png,train,wilddash
WildDash2/images/br0019_100000.jpg,WildDash2/labels/br0019_100000.png,train,wilddash
WildDash2/images/br0020_100000.jpg,WildDash2/labels/br0020_100000.png,train,wilddash
WildDash2/images/br0021_100000.jpg,WildDash2/labels/br0021_100000.png,train,wilddash
WildDash2/images/br0022_100000.jpg,WildDash2/labels/br0022_100000.png,train,wilddash
WildDash2/images/br0023_100000.jpg,WildDash2/labels/br0023_100000.png,train,wilddash
WildDash2/images/br0024_100000.jpg,WildDash2/labels/br0024_100000.png,train,wilddash
WildDash2/images/br0025_100000.jpg,WildDash2/labels/br0025_100000.png,train,wilddash
WildDash2/images/br0026_100000.jpg,WildDash2/labels/br0026_100000.png,train,wilddash
WildDash2/images/br0027_100000.jpg,WildDash2/labels/br0027_100000.png,train,wilddash
WildDash2/images/br0028_100000.jpg,WildDash2/labels/br0028_100000.png,train,wilddash
WildDash2/images/br0029_100000.jpg,WildDash2/labels/br0029_100000.png,train,wilddash
WildDash2/images/br0030_100000.jpg,WildDash2/labels/br0030_100000.png,train,wilddash
WildDash2/images/br0031_100000.jpg,WildDash2/labels/br0031_100000.png,train,wilddash
WildDash2/images/br0032_100000.jpg,WildDash2/labels/br0032_100000.png,train,wilddash
WildDash2/images/br0033_100000.jpg,WildDash2/labels/br0033_100000.png,train,wilddash
WildDash2/images/br0034_100000.jpg,WildDash2/labels/br0034_100000.png,train,wilddash
WildDash2/images/br0035_100000.jpg,WildDash2/labels/br0035_100000.png,train,wilddash
WildDash2/images/br0036_100000.jpg,WildDash2/labels/br0036_100000.png,train,wilddash
WildDash2/images/br0037_100000.jpg,WildDash2/labels/br0037_100000.png,train,wilddash
WildDash2/images/bs0000_100000.jpg,WildDash2/labels/bs0000_100000.png,train,wilddash
WildDash2/images/bs0001_100000.jpg,WildDash2/labels/bs0001_100000.png,train,wilddash
WildDash2/images/bs0002_100000.jpg,WildDash2/labels/bs0002_100000.png,train,wilddash
WildDash2/images/bs0003_100000.jpg,WildDash2/labels/bs0003_100000.png,train,wilddash
WildDash2/images/bs0004_100000.jpg,WildDash2/labels/bs0004_100000.png,train,wilddash
WildDash2/images/bs0005_100000.jpg,WildDash2/labels/bs0005_100000.png,train,wilddash
WildDash2/images/bs0006_100000.jpg,WildDash2/labels/bs0006_100000.png,train,wilddash
WildDash2/images/bt0000_100000.jpg,WildDash2/labels/bt0000_100000.png,train,wilddash
WildDash2/images/bt0001_100000.jpg,WildDash2/labels/bt0001_100000.png,train,wilddash
WildDash2/images/bt0002_100000.jpg,WildDash2/labels/bt0002_100000.png,train,wilddash
WildDash2/images/bt0003_100000.jpg,WildDash2/labels/bt0003_100000.png,train,wilddash
WildDash2/images/bt0004_100000.jpg,WildDash2/labels/bt0004_100000.png,train,wilddash
WildDash2/images/bt0005_100000.jpg,WildDash2/labels/bt0005_100000.png,train,wilddash
WildDash2/images/bt0006_100000.jpg,WildDash2/labels/bt0006_100000.png,train,wilddash
WildDash2/images/bt0007_100000.jpg,WildDash2/labels/bt0007_100000.png,train,wilddash
WildDash2/images/bt0008_100000.jpg,WildDash2/labels/bt0008_100000.png,train,wilddash
WildDash2/images/bt0009_100000.jpg,WildDash2/labels/bt0009_100000.png,train,wilddash
WildDash2/images/bt0010_100000.jpg,WildDash2/labels/bt0010_100000.png,train,wilddash
WildDash2/images/bt0011_100000.jpg,WildDash2/labels/bt0011_100000.png,train,wilddash
WildDash2/images/bt0012_100000.jpg,WildDash2/labels/bt0012_100000.png,train,wilddash
WildDash2/images/bt0013_100000.jpg,WildDash2/labels/bt0013_100000.png,train,wilddash
WildDash2/images/bt0014_100000.jpg,WildDash2/labels/bt0014_100000.png,train,wilddash
WildDash2/images/bt0015_100000.jpg,WildDash2/labels/bt0015_100000.png,train,wilddash
WildDash2/images/bt0016_100000.jpg,WildDash2/labels/bt0016_100000.png,train,wilddash
WildDash2/images/bt0017_100000.jpg,WildDash2/labels/bt0017_100000.png,train,wilddash
WildDash2/images/bt0018_100000.jpg,WildDash2/labels/bt0018_100000.png,train,wilddash
WildDash2/images/bt0019_100000.jpg,WildDash2/labels/bt0019_100000.png,train,wilddash
WildDash2/images/bt0020_100000.jpg,WildDash2/labels/bt0020_100000.png,train,wilddash
WildDash2/images/bt0021_100000.jpg,WildDash2/labels/bt0021_100000.png,train,wilddash
WildDash2/images/bt0022_100000.jpg,WildDash2/labels/bt0022_100000.png,train,wilddash
WildDash2/images/bt0023_100000.jpg,WildDash2/labels/bt0023_100000.png,train,wilddash
WildDash2/images/bt0024_100000.jpg,WildDash2/labels/bt0024_100000.png,train,wilddash
WildDash2/images/bt0025_100000.jpg,WildDash2/labels/bt0025_100000.png,train,wilddash
WildDash2/images/bt0026_100000.jpg,WildDash2/labels/bt0026_100000.png,train,wilddash
WildDash2/images/bw0000_100000.jpg,WildDash2/labels/bw0000_100000.png,train,wilddash
WildDash2/images/bw0001_100000.jpg,WildDash2/labels/bw0001_100000.png,train,wilddash
WildDash2/images/bw0002_100000.jpg,WildDash2/labels/bw0002_100000.png,train,wilddash
WildDash2/images/by0000_100000.jpg,WildDash2/labels/by0000_100000.png,train,wilddash
WildDash2/images/by0001_100000.jpg,WildDash2/labels/by0001_100000.png,train,wilddash
WildDash2/images/by0002_100000.jpg,WildDash2/labels/by0002_100000.png,train,wilddash
WildDash2/images/by0003_100000.jpg,WildDash2/labels/by0003_100000.png,train,wilddash
WildDash2/images/by0004_100000.jpg,WildDash2/labels/by0004_100000.png,train,wilddash
WildDash2/images/by0005_100000.jpg,WildDash2/labels/by0005_100000.png,train,wilddash
WildDash2/images/by0006_100000.jpg,WildDash2/labels/by0006_100000.png,train,wilddash
WildDash2/images/by0007_100000.jpg,WildDash2/labels/by0007_100000.png,train,wilddash
WildDash2/images/by0008_100000.jpg,WildDash2/labels/by0008_100000.png,train,wilddash
WildDash2/images/by0009_100000.jpg,WildDash2/labels/by0009_100000.png,train,wilddash
WildDash2/images/by0010_100000.jpg,WildDash2/labels/by0010_100000.png,train,wilddash
WildDash2/images/bz0000_100000.jpg,WildDash2/labels/bz0000_100000.png,train,wilddash
WildDash2/images/bz0001_100000.jpg,WildDash2/labels/bz0001_100000.png,train,wilddash
WildDash2/images/bz0002_100000.jpg,WildDash2/labels/bz0002_100000.png,train,wilddash
WildDash2/images/bz0003_100000.jpg,WildDash2/labels/bz0003_100000.png,train,wilddash
WildDash2/images/bz0004_100000.jpg,WildDash2/labels/bz0004_100000.png,train,wilddash
WildDash2/images/bz0005_100000.jpg,WildDash2/labels/bz0005_100000.png,train,wilddash
WildDash2/images/bz0006_100000.jpg,WildDash2/labels/bz0006_100000.png,train,wilddash
WildDash2/images/bz0007_100000.jpg,WildDash2/labels/bz0007_100000.png,train,wilddash
WildDash2/images/bz0008_100000.jpg,WildDash2/labels/bz0008_100000.png,train,wilddash
WildDash2/images/bz0009_100000.jpg,WildDash2/labels/bz0009_100000.png,train,wilddash
WildDash2/images/bz0010_100000.jpg,WildDash2/labels/bz0010_100000.png,train,wilddash
WildDash2/images/bz0011_100000.jpg,WildDash2/labels/bz0011_100000.png,train,wilddash
WildDash2/images/ca0000_100000.jpg,WildDash2/labels/ca0000_100000.png,train,wilddash
WildDash2/images/ca0001_100000.jpg,WildDash2/labels/ca0001_100000.png,train,wilddash
WildDash2/images/ca0002_100000.jpg,WildDash2/labels/ca0002_100000.png,train,wilddash
WildDash2/images/ca0003_100000.jpg,WildDash2/labels/ca0003_100000.png,train,wilddash
WildDash2/images/ca0004_100000.jpg,WildDash2/labels/ca0004_100000.png,train,wilddash
WildDash2/images/ca0005_100000.jpg,WildDash2/labels/ca0005_100000.png,train,wilddash
WildDash2/images/ca0006_100000.jpg,WildDash2/labels/ca0006_100000.png,train,wilddash
WildDash2/images/ca0007_100000.jpg,WildDash2/labels/ca0007_100000.png,train,wilddash
WildDash2/images/ca0008_100000.jpg,WildDash2/labels/ca0008_100000.png,train,wilddash
WildDash2/images/ca0009_100000.jpg,WildDash2/labels/ca0009_100000.png,train,wilddash
WildDash2/images/ca0010_100000.jpg,WildDash2/labels/ca0010_100000.png,train,wilddash
WildDash2/images/ca0011_100000.jpg,WildDash2/labels/ca0011_100000.png,train,wilddash
WildDash2/images/ca0012_100000.jpg,WildDash2/labels/ca0012_100000.png,train,wilddash
WildDash2/images/ca0013_100000.jpg,WildDash2/labels/ca0013_100000.png,train,wilddash
WildDash2/images/ca0014_100000.jpg,WildDash2/labels/ca0014_100000.png,train,wilddash
WildDash2/images/ca0015_100000.jpg,WildDash2/labels/ca0015_100000.png,train,wilddash
WildDash2/images/ca0016_100000.jpg,WildDash2/labels/ca0016_100000.png,train,wilddash
WildDash2/images/ca0017_100000.jpg,WildDash2/labels/ca0017_100000.png,train,wilddash
WildDash2/images/ca0018_100000.jpg,WildDash2/labels/ca0018_100000.png,train,wilddash
WildDash2/images/ca0019_100000.jpg,WildDash2/labels/ca0019_100000.png,train,wilddash
WildDash2/images/ca0020_100000.jpg,WildDash2/labels/ca0020_100000.png,train,wilddash
WildDash2/images/ca0021_100000.jpg,WildDash2/labels/ca0021_100000.png,train,wilddash
WildDash2/images/ca0022_100000.jpg,WildDash2/labels/ca0022_100000.png,train,wilddash
WildDash2/images/ca0023_100000.jpg,WildDash2/labels/ca0023_100000.png,train,wilddash
WildDash2/images/ca0024_100000.jpg,WildDash2/labels/ca0024_100000.png,train,wilddash
WildDash2/images/ca0025_100000.jpg,WildDash2/labels/ca0025_100000.png,train,wilddash
WildDash2/images/ca0026_100000.jpg,WildDash2/labels/ca0026_100000.png,train,wilddash
WildDash2/images/ca0027_100000.jpg,WildDash2/labels/ca0027_100000.png,train,wilddash
WildDash2/images/ca0028_100000.jpg,WildDash2/labels/ca0028_100000.png,train,wilddash
WildDash2/images/ca0029_100000.jpg,WildDash2/labels/ca0029_100000.png,train,wilddash
WildDash2/images/ca0030_100000.jpg,WildDash2/labels/ca0030_100000.png,train,wilddash
WildDash2/images/ca0031_100000.jpg,WildDash2/labels/ca0031_100000.png,train,wilddash
WildDash2/images/ca0032_100000.jpg,WildDash2/labels/ca0032_100000.png,train,wilddash
WildDash2/images/ca0033_100000.jpg,WildDash2/labels/ca0033_100000.png,train,wilddash
WildDash2/images/ca0034_100000.jpg,WildDash2/labels/ca0034_100000.png,train,wilddash
WildDash2/images/ca0035_100000.jpg,WildDash2/labels/ca0035_100000.png,train,wilddash
WildDash2/images/ca0036_100000.jpg,WildDash2/labels/ca0036_100000.png,train,wilddash
WildDash2/images/ca0037_100000.jpg,WildDash2/labels/ca0037_100000.png,train,wilddash
WildDash2/images/ca0038_100000.jpg,WildDash2/labels/ca0038_100000.png,train,wilddash
WildDash2/images/ca0039_100000.jpg,WildDash2/labels/ca0039_100000.png,train,wilddash
WildDash2/images/ca0040_100000.jpg,WildDash2/labels/ca0040_100000.png,train,wilddash
WildDash2/images/ca0041_100000.jpg,WildDash2/labels/ca0041_100000.png,train,wilddash
WildDash2/images/ca0042_100000.jpg,WildDash2/labels/ca0042_100000.png,train,wilddash
WildDash2/images/ca0043_100000.jpg,WildDash2/labels/ca0043_100000.png,train,wilddash
WildDash2/images/ca0044_100000.jpg,WildDash2/labels/ca0044_100000.png,train,wilddash
WildDash2/images/ca0045_100000.jpg,WildDash2/labels/ca0045_100000.png,train,wilddash
WildDash2/images/ca0046_100000.jpg,WildDash2/labels/ca0046_100000.png,train,wilddash
WildDash2/images/ca0047_100000.jpg,WildDash2/labels/ca0047_100000.png,train,wilddash
WildDash2/images/ca0048_100000.jpg,WildDash2/labels/ca0048_100000.png,train,wilddash
WildDash2/images/ca0049_100000.jpg,WildDash2/labels/ca0049_100000.png,train,wilddash
WildDash2/images/ca0050_100000.jpg,WildDash2/labels/ca0050_100000.png,train,wilddash
WildDash2/images/ca0051_100000.jpg,WildDash2/labels/ca0051_100000.png,train,wilddash
WildDash2/images/ca0052_100000.jpg,WildDash2/labels/ca0052_100000.png,train,wilddash
WildDash2/images/ca0053_100000.jpg,WildDash2/labels/ca0053_100000.png,train,wilddash
WildDash2/images/ca0054_100000.jpg,WildDash2/labels/ca0054_100000.png,train,wilddash
WildDash2/images/ca0055_100000.jpg,WildDash2/labels/ca0055_100000.png,train,wilddash
WildDash2/images/ca0056_100000.jpg,WildDash2/labels/ca0056_100000.png,train,wilddash
WildDash2/images/ca0057_100000.jpg,WildDash2/labels/ca0057_100000.png,train,wilddash
WildDash2/images/ca0058_100000.jpg,WildDash2/labels/ca0058_100000.png,train,wilddash
WildDash2/images/ca0059_100000.jpg,WildDash2/labels/ca0059_100000.png,train,wilddash
WildDash2/images/ca0060_100000.jpg,WildDash2/labels/ca0060_100000.png,train,wilddash
WildDash2/images/ca0061_100000.jpg,WildDash2/labels/ca0061_100000.png,train,wilddash
WildDash2/images/ca0062_100000.jpg,WildDash2/labels/ca0062_100000.png,train,wilddash
WildDash2/images/ca0063_100000.jpg,WildDash2/labels/ca0063_100000.png,train,wilddash
WildDash2/images/ca0064_100000.jpg,WildDash2/labels/ca0064_100000.png,train,wilddash
WildDash2/images/ca0065_100000.jpg,WildDash2/labels/ca0065_100000.png,train,wilddash
WildDash2/images/ca0066_100000.jpg,WildDash2/labels/ca0066_100000.png,train,wilddash
WildDash2/images/ca0067_100000.jpg,WildDash2/labels/ca0067_100000.png,train,wilddash
WildDash2/images/ca0068_100000.jpg,WildDash2/labels/ca0068_100000.png,train,wilddash
WildDash2/images/ca0069_100000.jpg,WildDash2/labels/ca0069_100000.png,train,wilddash
WildDash2/images/ca0070_100000.jpg,WildDash2/labels/ca0070_100000.png,train,wilddash
WildDash2/images/ca0071_100000.jpg,WildDash2/labels/ca0071_100000.png,train,wilddash
WildDash2/images/ca0072_100000.jpg,WildDash2/labels/ca0072_100000.png,train,wilddash
WildDash2/images/ca0073_100000.jpg,WildDash2/labels/ca0073_100000.png,train,wilddash
WildDash2/images/ca0074_100000.jpg,WildDash2/labels/ca0074_100000.png,train,wilddash
WildDash2/images/ca0075_100000.jpg,WildDash2/labels/ca0075_100000.png,train,wilddash
WildDash2/images/ca0076_100000.jpg,WildDash2/labels/ca0076_100000.png,train,wilddash
WildDash2/images/ca0077_100000.jpg,WildDash2/labels/ca0077_100000.png,train,wilddash
WildDash2/images/ca0078_100000.jpg,WildDash2/labels/ca0078_100000.png,train,wilddash
WildDash2/images/ca0079_100000.jpg,WildDash2/labels/ca0079_100000.png,train,wilddash
WildDash2/images/ca0080_100000.jpg,WildDash2/labels/ca0080_100000.png,train,wilddash
WildDash2/images/ca0081_100000.jpg,WildDash2/labels/ca0081_100000.png,train,wilddash
WildDash2/images/ca0082_100000.jpg,WildDash2/labels/ca0082_100000.png,train,wilddash
WildDash2/images/ca0083_100000.jpg,WildDash2/labels/ca0083_100000.png,train,wilddash
WildDash2/images/ca0084_100000.jpg,WildDash2/labels/ca0084_100000.png,train,wilddash
WildDash2/images/ca0085_100000.jpg,WildDash2/labels/ca0085_100000.png,train,wilddash
WildDash2/images/ca0086_100000.jpg,WildDash2/labels/ca0086_100000.png,train,wilddash
WildDash2/images/ca0087_100000.jpg,WildDash2/labels/ca0087_100000.png,train,wilddash
WildDash2/images/ca0088_100000.jpg,WildDash2/labels/ca0088_100000.png,train,wilddash
WildDash2/images/ca0089_100000.jpg,WildDash2/labels/ca0089_100000.png,train,wilddash
WildDash2/images/ca0090_100000.jpg,WildDash2/labels/ca0090_100000.png,train,wilddash
WildDash2/images/ca0091_100000.jpg,WildDash2/labels/ca0091_100000.png,train,wilddash
WildDash2/images/ca0092_100000.jpg,WildDash2/labels/ca0092_100000.png,train,wilddash
WildDash2/images/ca0093_100000.jpg,WildDash2/labels/ca0093_100000.png,train,wilddash
WildDash2/images/ca0094_100000.jpg,WildDash2/labels/ca0094_100000.png,train,wilddash
WildDash2/images/ca0095_100000.jpg,WildDash2/labels/ca0095_100000.png,train,wilddash
WildDash2/images/ca0096_100000.jpg,WildDash2/labels/ca0096_100000.png,train,wilddash
WildDash2/images/ca0097_100000.jpg,WildDash2/labels/ca0097_100000.png,train,wilddash
WildDash2/images/ca0098_100000.jpg,WildDash2/labels/ca0098_100000.png,train,wilddash
